Gen	tau_4MEFEOG	tau_5MEFE	lnL
527290	0.022565	0.022535	-347057.532
527300	0.022586	0.022557	-347081.223
527310	0.022815	0.022792	-347089.489
527320	0.022800	0.022779	-347087.863
527330	0.022932	0.022911	-347088.415
527340	0.023554	0.023505	-347060.443
527350	0.023042	0.023016	-347067.453
527360	0.022876	0.022859	-347093.625
527370	0.022828	0.022810	-347075.721
527380	0.023106	0.023099	-347067.305
527390	0.023292	0.023274	-347064.036
527400	0.023436	0.023425	-347055.660
527410	0.024036	0.023998	-347072.601
527420	0.023606	0.023559	-347077.358
527430	0.023773	0.023726	-347067.368
527440	0.024158	0.024043	-347073.227
527450	0.023678	0.023608	-347069.730
527460	0.023467	0.023321	-347083.872
527470	0.023741	0.023667	-347057.629
527480	0.024155	0.024069	-347094.683
527490	0.024068	0.023934	-347072.402
527500	0.024003	0.023879	-347075.577
527510	0.023670	0.023631	-347073.533
527520	0.023946	0.023851	-347081.311
527530	0.023379	0.023258	-347062.510
527540	0.023684	0.023514	-347067.515
527550	0.023073	0.022911	-347093.202
527560	0.023677	0.023522	-347050.972
527570	0.023208	0.023087	-347059.705
527580	0.022932	0.022894	-347067.221
527590	0.023154	0.023114	-347063.014
527600	0.023119	0.023065	-347107.683
527610	0.022950	0.022922	-347060.457
527620	0.022936	0.022900	-347051.555
527630	0.023283	0.023250	-347070.665
527640	0.023026	0.023013	-347064.625
527650	0.022836	0.022816	-347068.464
527660	0.022885	0.022863	-347069.841
527670	0.023074	0.023034	-347084.247
527680	0.023115	0.023094	-347087.082
527690	0.023321	0.023286	-347066.965
527700	0.023038	0.023012	-347097.366
527710	0.023466	0.023444	-347089.713
527720	0.023130	0.023099	-347056.443
527730	0.023040	0.023031	-347066.366
527740	0.023060	0.023041	-347070.671
527750	0.023086	0.023075	-347088.336
527760	0.023430	0.023379	-347072.545
527770	0.023029	0.023011	-347055.105
527780	0.022966	0.022932	-347060.980
527790	0.022738	0.022722	-347065.055
527800	0.023028	0.022999	-347075.998
527810	0.022812	0.022781	-347075.388
527820	0.023012	0.022957	-347074.632
527830	0.022539	0.022515	-347062.070
527840	0.022259	0.022224	-347048.283
527850	0.022671	0.022607	-347062.590
527860	0.022056	0.022028	-347064.153
527870	0.022453	0.022412	-347072.028
527880	0.022412	0.022334	-347053.065
527890	0.022328	0.022302	-347100.734
527900	0.022703	0.022687	-347085.526
527910	0.022867	0.022859	-347042.451
527920	0.023050	0.023037	-347085.865
527930	0.023071	0.023061	-347064.112
527940	0.023071	0.023045	-347054.861
527950	0.023096	0.023033	-347060.112
527960	0.022924	0.022907	-347067.155
527970	0.022571	0.022497	-347068.581
527980	0.022754	0.022724	-347065.220
527990	0.023005	0.022994	-347088.664
528000	0.022789	0.022774	-347056.012
528010	0.022852	0.022846	-347057.791
528020	0.022578	0.022573	-347067.591
528030	0.022719	0.022664	-347059.508
528040	0.022825	0.022793	-347065.877
528050	0.022722	0.022706	-347061.363
528060	0.023137	0.023102	-347046.520
528070	0.022631	0.022612	-347068.592
528080	0.022819	0.022789	-347079.170
528090	0.022712	0.022709	-347057.503
528100	0.022564	0.022557	-347058.656
528110	0.022414	0.022408	-347055.624
528120	0.022326	0.022303	-347080.500
528130	0.022592	0.022569	-347064.228
528140	0.022776	0.022771	-347064.037
528150	0.022816	0.022810	-347095.292
528160	0.022516	0.022502	-347077.935
528170	0.022780	0.022766	-347092.648
528180	0.022491	0.022485	-347080.894
528190	0.022616	0.022615	-347071.772
528200	0.022399	0.022375	-347090.355
528210	0.022372	0.022345	-347079.901
528220	0.022635	0.022629	-347092.890
528230	0.022798	0.022791	-347070.328
528240	0.022529	0.022507	-347053.231
528250	0.022518	0.022492	-347062.093
528260	0.022454	0.022453	-347077.108
528270	0.021876	0.021865	-347078.346
528280	0.022145	0.022140	-347040.602
528290	0.022337	0.022331	-347057.783
528300	0.022606	0.022594	-347078.206
528310	0.022727	0.022706	-347109.703
528320	0.022652	0.022614	-347069.218
528330	0.022622	0.022606	-347059.183
528340	0.022622	0.022597	-347054.401
528350	0.022622	0.022616	-347078.150
528360	0.022798	0.022757	-347075.376
528370	0.023065	0.023006	-347079.427
528380	0.022971	0.022947	-347065.739
528390	0.022550	0.022517	-347056.010
528400	0.022895	0.022873	-347069.159
528410	0.023241	0.023197	-347062.045
528420	0.023372	0.023353	-347094.594
528430	0.023285	0.023267	-347086.837
528440	0.023148	0.023080	-347079.664
528450	0.023005	0.022936	-347083.119
528460	0.022688	0.022656	-347071.567
528470	0.023315	0.023262	-347095.249
528480	0.022915	0.022903	-347103.382
528490	0.022869	0.022832	-347107.505
528500	0.023040	0.023003	-347082.603
528510	0.023040	0.023015	-347078.579
528520	0.023203	0.023166	-347092.422
528530	0.022746	0.022709	-347084.938
528540	0.023039	0.023015	-347094.314
528550	0.023313	0.023296	-347067.718
528560	0.023231	0.023167	-347080.838
528570	0.023561	0.023478	-347057.152
528580	0.023340	0.023229	-347064.106
528590	0.023075	0.023030	-347079.700
528600	0.022959	0.022898	-347104.787
528610	0.023425	0.023348	-347077.275
528620	0.023271	0.023203	-347096.943
528630	0.023597	0.023545	-347096.528
528640	0.023611	0.023569	-347080.126
528650	0.023370	0.023337	-347074.791
528660	0.023680	0.023634	-347129.771
528670	0.023512	0.023398	-347077.276
528680	0.022933	0.022811	-347095.925
528690	0.022800	0.022729	-347074.228
528700	0.022847	0.022744	-347073.637
528710	0.023098	0.023022	-347070.829
528720	0.022692	0.022672	-347072.246
528730	0.022958	0.022951	-347080.046
528740	0.023308	0.023282	-347066.260
528750	0.023382	0.023361	-347083.127
528760	0.022778	0.022759	-347070.937
528770	0.022842	0.022822	-347067.902
528780	0.023313	0.023279	-347076.529
528790	0.023450	0.023412	-347080.248
528800	0.023853	0.023836	-347076.700
528810	0.023396	0.023341	-347078.962
528820	0.022853	0.022800	-347091.601
528830	0.023012	0.022987	-347108.255
528840	0.022806	0.022796	-347102.340
528850	0.022633	0.022616	-347067.101
528860	0.023350	0.023322	-347049.393
528870	0.023116	0.023076	-347080.888
528880	0.023280	0.023257	-347088.043
528890	0.023434	0.023417	-347062.297
528900	0.022823	0.022809	-347078.943
528910	0.023358	0.023341	-347080.729
528920	0.023739	0.023656	-347075.801
528930	0.023972	0.023915	-347075.207
528940	0.023864	0.023817	-347072.418
528950	0.023828	0.023787	-347080.956
528960	0.024102	0.024031	-347075.008
528970	0.024080	0.023938	-347071.367
528980	0.023778	0.023674	-347078.788
528990	0.023502	0.023404	-347066.369
529000	0.023529	0.023460	-347079.952
529010	0.023147	0.023137	-347063.576
529020	0.023563	0.023552	-347073.579
529030	0.023292	0.023267	-347056.580
529040	0.023295	0.023209	-347065.938
529050	0.023295	0.023229	-347072.147
529060	0.023547	0.023493	-347062.286
529070	0.023013	0.022955	-347056.661
529080	0.023313	0.023288	-347068.204
529090	0.023139	0.023087	-347058.149
529100	0.023109	0.023072	-347095.641
529110	0.023307	0.023216	-347043.099
529120	0.023367	0.023285	-347070.844
529130	0.023128	0.023069	-347051.057
529140	0.023245	0.023220	-347078.488
529150	0.023405	0.023379	-347062.599
529160	0.023414	0.023394	-347040.403
529170	0.023383	0.023345	-347082.492
529180	0.023863	0.023808	-347082.855
529190	0.023560	0.023455	-347064.298
529200	0.023594	0.023469	-347078.354
529210	0.023313	0.023273	-347070.119
529220	0.023729	0.023698	-347047.185
529230	0.023493	0.023467	-347069.401
529240	0.023632	0.023624	-347051.551
529250	0.023934	0.023912	-347074.494
529260	0.023838	0.023830	-347067.566
529270	0.023689	0.023656	-347079.713
529280	0.023689	0.023645	-347057.995
529290	0.023301	0.023285	-347086.511
529300	0.023689	0.023616	-347059.008
529310	0.024042	0.023914	-347058.457
529320	0.024372	0.024259	-347057.518
529330	0.024359	0.024261	-347074.337
529340	0.024669	0.024593	-347073.249
529350	0.024669	0.024585	-347102.822
529360	0.024541	0.024495	-347079.284
529370	0.024619	0.024586	-347091.248
529380	0.024321	0.024284	-347049.315
529390	0.024094	0.024056	-347073.412
529400	0.023912	0.023880	-347088.124
529410	0.024452	0.024415	-347098.119
529420	0.023789	0.023777	-347065.065
529430	0.023829	0.023777	-347105.746
529440	0.024431	0.024303	-347066.359
529450	0.024061	0.023951	-347075.450
529460	0.023679	0.023631	-347090.355
529470	0.023894	0.023852	-347086.604
529480	0.023610	0.023558	-347048.869
529490	0.023854	0.023850	-347071.538
529500	0.023732	0.023693	-347078.379
529510	0.023454	0.023349	-347095.321
529520	0.023267	0.023121	-347069.025
529530	0.023411	0.023268	-347055.951
529540	0.023780	0.023676	-347099.784
529550	0.023674	0.023622	-347072.764
529560	0.023812	0.023793	-347063.814
529570	0.023812	0.023795	-347073.764
529580	0.023149	0.023120	-347090.663
529590	0.023156	0.023123	-347085.477
529600	0.023037	0.023010	-347087.756
529610	0.022993	0.022914	-347079.843
529620	0.022923	0.022746	-347067.809
529630	0.023171	0.023040	-347073.685
529640	0.022515	0.022350	-347067.047
529650	0.022146	0.021960	-347085.669
529660	0.022063	0.021832	-347058.342
529670	0.021915	0.021667	-347064.798
529680	0.022317	0.022075	-347081.038
529690	0.022166	0.021952	-347067.568
529700	0.022362	0.022159	-347070.380
529710	0.021840	0.021606	-347049.341
529720	0.021999	0.021784	-347065.655
529730	0.021884	0.021723	-347056.703
529740	0.021687	0.021560	-347052.691
529750	0.021046	0.020865	-347054.050
529760	0.021932	0.021812	-347048.797
529770	0.021568	0.021482	-347078.189
529780	0.021572	0.021533	-347085.679
529790	0.021785	0.021756	-347076.392
529800	0.021817	0.021765	-347078.845
529810	0.021837	0.021820	-347055.243
529820	0.021784	0.021777	-347062.802
529830	0.021876	0.021865	-347052.498
529840	0.021589	0.021563	-347048.327
529850	0.021929	0.021884	-347046.001
529860	0.022183	0.022120	-347049.356
529870	0.022334	0.022231	-347075.057
529880	0.022724	0.022636	-347058.396
529890	0.022390	0.022380	-347068.526
529900	0.022508	0.022494	-347078.785
529910	0.022283	0.022246	-347115.819
529920	0.022778	0.022723	-347069.283
529930	0.022762	0.022747	-347057.748
529940	0.022758	0.022743	-347051.472
529950	0.022882	0.022862	-347047.123
529960	0.022938	0.022920	-347056.609
529970	0.022704	0.022663	-347072.562
529980	0.022379	0.022374	-347051.667
529990	0.022627	0.022624	-347079.393
530000	0.022676	0.022648	-347069.914
530010	0.023069	0.023054	-347090.054
530020	0.022625	0.022620	-347080.750
530030	0.022980	0.022971	-347072.120
530040	0.023414	0.023302	-347067.589
530050	0.023536	0.023493	-347065.952
530060	0.023536	0.023532	-347065.726
530070	0.023304	0.023283	-347055.128
530080	0.023531	0.023512	-347072.517
530090	0.022798	0.022793	-347072.652
530100	0.023049	0.023029	-347070.384
530110	0.023267	0.023262	-347059.956
530120	0.023299	0.023290	-347088.081
530130	0.023123	0.023112	-347081.023
530140	0.022903	0.022828	-347045.124
530150	0.023373	0.023262	-347077.497
530160	0.022890	0.022866	-347062.814
530170	0.023105	0.023072	-347078.493
530180	0.023494	0.023483	-347056.820
530190	0.023111	0.023092	-347066.151
530200	0.023087	0.023067	-347066.068
530210	0.023246	0.023237	-347062.344
530220	0.022963	0.022955	-347080.341
530230	0.023216	0.023207	-347067.419
530240	0.023036	0.023019	-347055.187
530250	0.023310	0.023284	-347071.551
530260	0.023599	0.023555	-347061.890
530270	0.023166	0.023158	-347074.669
530280	0.023504	0.023452	-347044.153
530290	0.023519	0.023508	-347064.125
530300	0.023512	0.023466	-347065.423
530310	0.023562	0.023519	-347083.777
530320	0.023739	0.023649	-347063.414
530330	0.023656	0.023567	-347059.928
530340	0.023664	0.023583	-347081.489
530350	0.023493	0.023394	-347080.901
530360	0.024251	0.024196	-347070.420
530370	0.024231	0.024171	-347071.393
530380	0.023954	0.023889	-347062.467
530390	0.023515	0.023473	-347079.971
530400	0.023920	0.023901	-347066.696
530410	0.024130	0.024043	-347068.826
530420	0.023964	0.023906	-347105.234
530430	0.023646	0.023606	-347078.420
530440	0.023766	0.023683	-347104.384
530450	0.023543	0.023460	-347077.787
530460	0.023814	0.023773	-347067.939
530470	0.023899	0.023867	-347077.429
530480	0.023328	0.023265	-347117.680
530490	0.023813	0.023740	-347090.373
530500	0.023348	0.023296	-347102.561
530510	0.023348	0.023312	-347083.143
530520	0.023348	0.023292	-347072.977
530530	0.023396	0.023304	-347066.550
530540	0.023654	0.023512	-347082.877
530550	0.023061	0.022901	-347063.966
530560	0.023519	0.023345	-347081.790
530570	0.023597	0.023432	-347069.673
530580	0.023780	0.023602	-347071.432
530590	0.023552	0.023394	-347074.833
530600	0.023662	0.023492	-347076.161
530610	0.023817	0.023701	-347089.405
530620	0.023321	0.023267	-347102.900
530630	0.023500	0.023488	-347107.629
530640	0.023500	0.023477	-347084.260
530650	0.023635	0.023589	-347088.675
530660	0.023167	0.023146	-347135.366
530670	0.022774	0.022718	-347105.519
530680	0.022428	0.022357	-347106.546
530690	0.023012	0.022962	-347080.493
530700	0.022937	0.022904	-347072.859
530710	0.022333	0.022264	-347076.118
530720	0.022267	0.022217	-347089.401
530730	0.022554	0.022482	-347061.230
530740	0.022422	0.022364	-347085.018
530750	0.022889	0.022843	-347073.540
530760	0.022518	0.022509	-347080.028
530770	0.022814	0.022789	-347072.724
530780	0.022706	0.022680	-347075.632
530790	0.022496	0.022422	-347069.894
530800	0.023168	0.023125	-347095.662
530810	0.022856	0.022813	-347060.783
530820	0.022786	0.022746	-347088.626
530830	0.023030	0.022990	-347128.834
530840	0.022608	0.022569	-347073.732
530850	0.022831	0.022819	-347088.181
530860	0.022441	0.022418	-347072.554
530870	0.022842	0.022836	-347073.611
530880	0.022789	0.022767	-347052.512
530890	0.022856	0.022838	-347070.799
530900	0.022694	0.022675	-347085.990
530910	0.023033	0.023017	-347090.012
530920	0.022157	0.022118	-347106.030
530930	0.022694	0.022672	-347101.482
530940	0.022619	0.022584	-347082.029
530950	0.022090	0.022055	-347069.843
530960	0.022426	0.022406	-347058.009
530970	0.022780	0.022773	-347064.410
530980	0.022024	0.022004	-347065.021
530990	0.022376	0.022364	-347075.113
531000	0.022271	0.022232	-347069.387
531010	0.022490	0.022479	-347059.157
531020	0.022187	0.022177	-347063.722
531030	0.022911	0.022903	-347077.473
531040	0.022491	0.022482	-347080.330
531050	0.022736	0.022692	-347053.300
531060	0.022736	0.022714	-347078.872
531070	0.022679	0.022654	-347059.391
531080	0.022854	0.022846	-347061.941
531090	0.022339	0.022309	-347061.800
531100	0.022353	0.022326	-347077.196
531110	0.022391	0.022355	-347064.351
531120	0.022998	0.022982	-347051.119
531130	0.022929	0.022911	-347063.142
531140	0.022261	0.022249	-347046.980
531150	0.023123	0.023057	-347057.628
531160	0.023380	0.023324	-347072.569
531170	0.022820	0.022723	-347066.200
531180	0.022796	0.022664	-347073.180
531190	0.023008	0.022885	-347060.049
531200	0.023512	0.023441	-347074.961
531210	0.023258	0.023212	-347072.245
531220	0.023314	0.023293	-347066.608
531230	0.023239	0.023178	-347068.708
531240	0.023563	0.023538	-347087.839
531250	0.023111	0.023077	-347066.893
531260	0.023292	0.023208	-347054.666
531270	0.022730	0.022661	-347076.199
531280	0.023309	0.023229	-347066.996
531290	0.023309	0.023218	-347092.227
531300	0.023474	0.023377	-347076.411
531310	0.023370	0.023256	-347066.704
531320	0.023107	0.023038	-347083.051
531330	0.023322	0.023253	-347069.399
531340	0.023378	0.023347	-347091.429
531350	0.022898	0.022817	-347053.718
531360	0.023343	0.023296	-347075.130
531370	0.023321	0.023277	-347106.124
531380	0.023137	0.023095	-347072.015
531390	0.023271	0.023226	-347075.314
531400	0.023435	0.023414	-347069.315
531410	0.023243	0.023211	-347065.049
531420	0.022999	0.022954	-347057.220
531430	0.022928	0.022917	-347062.376
531440	0.023163	0.023145	-347099.205
531450	0.023415	0.023401	-347059.382
531460	0.023287	0.023256	-347056.276
531470	0.023177	0.023154	-347054.577
531480	0.023184	0.023161	-347058.556
531490	0.023114	0.023068	-347079.584
531500	0.023321	0.023222	-347065.549
531510	0.023749	0.023668	-347051.468
531520	0.023120	0.023107	-347066.766
531530	0.023224	0.023200	-347071.940
531540	0.023622	0.023593	-347072.221
531550	0.023254	0.023221	-347083.138
531560	0.023339	0.023318	-347063.760
531570	0.023487	0.023458	-347055.943
531580	0.023920	0.023900	-347087.736
531590	0.023553	0.023520	-347070.235
531600	0.023195	0.023140	-347079.184
531610	0.023278	0.023256	-347050.671
531620	0.023566	0.023520	-347048.488
531630	0.023673	0.023596	-347082.996
531640	0.023222	0.023118	-347072.072
531650	0.022955	0.022847	-347065.093
531660	0.023013	0.022905	-347070.908
531670	0.022779	0.022647	-347089.465
531680	0.023498	0.023329	-347082.110
531690	0.023554	0.023366	-347072.383
531700	0.023594	0.023396	-347079.568
531710	0.023594	0.023424	-347072.613
531720	0.023717	0.023608	-347069.463
531730	0.023935	0.023840	-347070.582
531740	0.023693	0.023568	-347082.412
531750	0.024138	0.023985	-347079.591
531760	0.024366	0.024165	-347077.091
531770	0.024079	0.023945	-347071.931
531780	0.023379	0.023336	-347067.237
531790	0.024514	0.024463	-347082.390
531800	0.024032	0.023973	-347079.067
531810	0.024408	0.024372	-347071.403
531820	0.024310	0.024270	-347073.098
531830	0.024053	0.024020	-347085.784
531840	0.024186	0.024114	-347068.374
531850	0.024278	0.024214	-347079.049
531860	0.024037	0.023963	-347065.402
531870	0.023959	0.023910	-347063.550
531880	0.024068	0.024045	-347086.686
531890	0.024398	0.024361	-347100.066
531900	0.024351	0.024320	-347069.364
531910	0.024179	0.024115	-347092.077
531920	0.023970	0.023897	-347087.584
531930	0.023714	0.023643	-347086.600
531940	0.023714	0.023673	-347078.780
531950	0.023928	0.023893	-347085.875
531960	0.023954	0.023930	-347085.985
531970	0.024164	0.024123	-347100.561
531980	0.023812	0.023737	-347065.849
531990	0.023805	0.023735	-347049.736
532000	0.024083	0.024056	-347046.249
532010	0.023912	0.023902	-347061.187
532020	0.023374	0.023292	-347077.341
532030	0.023549	0.023418	-347073.677
532040	0.023102	0.022960	-347102.562
532050	0.022756	0.022585	-347090.666
532060	0.023504	0.023353	-347061.067
532070	0.023727	0.023682	-347056.029
532080	0.023196	0.023155	-347103.138
532090	0.023361	0.023264	-347080.050
532100	0.023047	0.022958	-347065.288
532110	0.022654	0.022626	-347094.898
532120	0.022718	0.022670	-347058.841
532130	0.022617	0.022607	-347064.079
532140	0.022772	0.022751	-347047.982
532150	0.022745	0.022703	-347052.165
532160	0.022873	0.022844	-347065.895
532170	0.023254	0.023201	-347066.553
532180	0.022866	0.022850	-347070.320
532190	0.023320	0.023290	-347072.648
532200	0.023010	0.022989	-347076.546
532210	0.023084	0.023070	-347071.290
532220	0.023527	0.023517	-347096.572
532230	0.023415	0.023390	-347069.550
532240	0.023428	0.023418	-347058.795
532250	0.023631	0.023605	-347077.207
532260	0.023288	0.023246	-347073.470
532270	0.023288	0.023277	-347059.950
532280	0.023288	0.023279	-347058.988
532290	0.023117	0.023115	-347047.957
532300	0.022978	0.022973	-347058.011
532310	0.022934	0.022928	-347082.172
532320	0.022828	0.022822	-347043.664
532330	0.023440	0.023438	-347090.916
532340	0.023463	0.023458	-347066.012
532350	0.023649	0.023647	-347081.575
532360	0.023292	0.023285	-347109.320
532370	0.023476	0.023476	-347059.895
532380	0.023411	0.023411	-347043.594
532390	0.023427	0.023416	-347063.585
532400	0.022473	0.022472	-347086.361
532410	0.023134	0.023133	-347054.546
532420	0.022889	0.022888	-347071.474
532430	0.023000	0.022999	-347058.512
532440	0.023100	0.023093	-347075.340
532450	0.023165	0.023138	-347064.578
532460	0.022959	0.022955	-347061.560
532470	0.022840	0.022830	-347072.420
532480	0.023094	0.023087	-347071.809
532490	0.023143	0.023135	-347043.786
532500	0.023757	0.023744	-347061.519
532510	0.023433	0.023423	-347082.341
532520	0.022858	0.022856	-347041.518
532530	0.022775	0.022763	-347085.255
532540	0.022941	0.022934	-347076.814
532550	0.022833	0.022825	-347049.365
532560	0.022074	0.022070	-347081.989
532570	0.022082	0.022080	-347038.379
532580	0.022364	0.022360	-347062.157
532590	0.022222	0.022211	-347075.136
532600	0.022437	0.022427	-347077.304
532610	0.022379	0.022365	-347069.502
532620	0.022253	0.022246	-347078.240
532630	0.021868	0.021865	-347060.926
532640	0.021868	0.021866	-347059.924
532650	0.022217	0.022207	-347104.878
532660	0.022610	0.022605	-347064.854
532670	0.022302	0.022302	-347077.539
532680	0.022803	0.022803	-347089.133
532690	0.022873	0.022847	-347061.918
532700	0.023155	0.023119	-347084.093
532710	0.022753	0.022712	-347041.057
532720	0.022807	0.022794	-347067.513
532730	0.022663	0.022655	-347096.514
532740	0.022223	0.022217	-347081.283
532750	0.022347	0.022326	-347068.260
532760	0.022762	0.022751	-347086.673
532770	0.022794	0.022791	-347057.116
532780	0.022690	0.022673	-347083.866
532790	0.023119	0.023091	-347076.804
532800	0.022876	0.022867	-347062.435
532810	0.022837	0.022790	-347062.827
532820	0.023185	0.023146	-347059.261
532830	0.022980	0.022940	-347053.455
532840	0.023211	0.023166	-347060.340
532850	0.023407	0.023383	-347081.082
532860	0.022755	0.022718	-347063.963
532870	0.022817	0.022808	-347057.988
532880	0.023108	0.023099	-347080.806
532890	0.022982	0.022937	-347047.210
532900	0.023026	0.022993	-347058.345
532910	0.023379	0.023339	-347050.692
532920	0.022891	0.022854	-347081.668
532930	0.023568	0.023518	-347073.814
532940	0.023406	0.023399	-347046.358
532950	0.023406	0.023367	-347072.982
532960	0.023092	0.023077	-347071.606
532970	0.023249	0.023209	-347081.003
532980	0.023592	0.023511	-347059.479
532990	0.023145	0.022989	-347104.935
533000	0.023295	0.023112	-347097.945
533010	0.023642	0.023473	-347083.056
533020	0.023138	0.022992	-347066.857
533030	0.022955	0.022802	-347075.672
533040	0.023590	0.023408	-347065.096
533050	0.022887	0.022678	-347065.640
533060	0.023433	0.023246	-347072.767
533070	0.023227	0.023017	-347084.449
533080	0.023101	0.022888	-347065.136
533090	0.022765	0.022530	-347052.499
533100	0.023102	0.022870	-347083.340
533110	0.022838	0.022578	-347068.899
533120	0.022539	0.022234	-347050.008
533130	0.022016	0.021731	-347055.853
533140	0.022449	0.022136	-347072.459
533150	0.022925	0.022614	-347081.485
533160	0.022613	0.022266	-347045.595
533170	0.022415	0.022047	-347093.698
533180	0.022647	0.022214	-347080.734
533190	0.022527	0.022115	-347066.047
533200	0.022318	0.021939	-347074.795
533210	0.022846	0.022450	-347059.755
533220	0.022621	0.022258	-347071.035
533230	0.023509	0.023122	-347083.026
533240	0.022473	0.022136	-347063.125
533250	0.023083	0.022777	-347069.432
533260	0.022734	0.022396	-347089.083
533270	0.023054	0.022803	-347072.651
533280	0.023188	0.022824	-347062.918
533290	0.023384	0.023049	-347049.682
533300	0.023129	0.022812	-347051.692
533310	0.023260	0.022974	-347062.686
533320	0.023318	0.023038	-347065.129
533330	0.023808	0.023563	-347087.413
533340	0.023533	0.023319	-347069.788
533350	0.023345	0.023151	-347058.727
533360	0.023345	0.023158	-347066.272
533370	0.022970	0.022770	-347091.433
533380	0.022929	0.022721	-347118.419
533390	0.023176	0.023055	-347061.749
533400	0.023149	0.023047	-347086.982
533410	0.022937	0.022773	-347071.873
533420	0.022464	0.022237	-347075.543
533430	0.022960	0.022779	-347060.717
533440	0.023407	0.023195	-347098.603
533450	0.022783	0.022594	-347099.718
533460	0.023294	0.023106	-347117.458
533470	0.023376	0.023137	-347080.659
533480	0.023422	0.023213	-347069.073
533490	0.023704	0.023537	-347058.802
533500	0.023415	0.023310	-347100.672
533510	0.023441	0.023354	-347085.249
533520	0.023020	0.022971	-347073.531
533530	0.023677	0.023652	-347090.693
533540	0.022915	0.022872	-347065.610
533550	0.022999	0.022913	-347115.688
533560	0.023007	0.022942	-347090.716
533570	0.023108	0.023055	-347121.233
533580	0.023108	0.023044	-347090.426
533590	0.022689	0.022658	-347082.872
533600	0.023271	0.023224	-347056.005
533610	0.023319	0.023298	-347067.045
533620	0.022788	0.022703	-347073.259
533630	0.023364	0.023277	-347075.470
533640	0.023082	0.023062	-347078.410
533650	0.022926	0.022912	-347068.575
533660	0.022717	0.022695	-347069.809
533670	0.023630	0.023587	-347095.216
533680	0.023253	0.023222	-347092.242
533690	0.023347	0.023305	-347067.173
533700	0.023502	0.023478	-347076.944
533710	0.024310	0.024287	-347059.495
533720	0.023969	0.023928	-347054.815
533730	0.023969	0.023926	-347060.822
533740	0.023808	0.023775	-347077.125
533750	0.023987	0.023961	-347075.943
533760	0.023670	0.023660	-347054.892
533770	0.024180	0.024160	-347059.092
533780	0.024246	0.024231	-347084.462
533790	0.024413	0.024373	-347079.868
533800	0.024490	0.024388	-347071.709
533810	0.024288	0.024250	-347088.399
533820	0.024245	0.024201	-347089.117
533830	0.024816	0.024769	-347061.710
533840	0.024399	0.024347	-347126.400
533850	0.024422	0.024396	-347049.643
533860	0.024841	0.024803	-347065.454
533870	0.025003	0.024988	-347067.823
533880	0.024604	0.024521	-347047.265
533890	0.024141	0.024075	-347052.257
533900	0.024247	0.024219	-347065.352
533910	0.024519	0.024438	-347076.650
533920	0.024281	0.024223	-347060.714
533930	0.024004	0.023918	-347057.040
533940	0.024280	0.024202	-347073.040
533950	0.023810	0.023727	-347050.615
533960	0.024285	0.024202	-347062.811
533970	0.023975	0.023902	-347055.538
533980	0.024300	0.024235	-347059.524
533990	0.023993	0.023936	-347068.479
534000	0.023930	0.023920	-347058.794
534010	0.024012	0.023993	-347060.250
534020	0.024307	0.024237	-347099.732
534030	0.024843	0.024806	-347087.704
534040	0.024244	0.024236	-347071.502
534050	0.024427	0.024401	-347087.035
534060	0.024046	0.024003	-347081.222
534070	0.023912	0.023868	-347061.767
534080	0.024111	0.024081	-347094.648
534090	0.024088	0.024079	-347062.673
534100	0.024141	0.024089	-347069.239
534110	0.023957	0.023912	-347053.369
534120	0.023986	0.023940	-347057.458
534130	0.024002	0.023954	-347051.622
534140	0.024233	0.024170	-347051.882
534150	0.024209	0.024167	-347057.609
534160	0.024209	0.024174	-347081.051
534170	0.024231	0.024180	-347087.178
534180	0.024615	0.024544	-347094.620
534190	0.024358	0.024331	-347063.553
534200	0.023951	0.023938	-347077.510
534210	0.023959	0.023909	-347081.341
534220	0.024016	0.024001	-347070.828
534230	0.023391	0.023283	-347074.389
534240	0.023748	0.023691	-347060.463
534250	0.023789	0.023719	-347071.992
534260	0.024352	0.024285	-347109.119
534270	0.024642	0.024584	-347080.887
534280	0.023849	0.023742	-347094.894
534290	0.023924	0.023824	-347068.505
534300	0.024199	0.024095	-347081.703
534310	0.023296	0.023251	-347077.566
534320	0.023410	0.023353	-347085.550
534330	0.023622	0.023602	-347117.167
534340	0.023850	0.023829	-347058.661
534350	0.024431	0.024357	-347066.708
534360	0.024078	0.023980	-347071.762
534370	0.023513	0.023438	-347073.358
534380	0.023638	0.023559	-347067.187
534390	0.023757	0.023748	-347059.885
534400	0.023410	0.023360	-347065.766
534410	0.023933	0.023889	-347076.287
534420	0.023368	0.023355	-347057.587
534430	0.023084	0.023059	-347062.041
534440	0.023390	0.023360	-347084.582
534450	0.023151	0.023127	-347086.651
534460	0.023272	0.023255	-347065.612
534470	0.023575	0.023535	-347050.531
534480	0.023657	0.023638	-347057.213
534490	0.023456	0.023395	-347050.087
534500	0.023363	0.023290	-347117.398
534510	0.022999	0.022908	-347086.651
534520	0.023134	0.023093	-347067.246
534530	0.022678	0.022648	-347039.951
534540	0.023069	0.023025	-347088.015
534550	0.022932	0.022888	-347060.880
534560	0.022583	0.022539	-347056.240
534570	0.022757	0.022704	-347078.371
534580	0.022757	0.022678	-347061.284
534590	0.022513	0.022479	-347052.384
534600	0.023113	0.023085	-347079.543
534610	0.023259	0.023201	-347060.361
534620	0.023023	0.022988	-347076.912
534630	0.023273	0.023237	-347071.956
