Gen	tau_3OneOG	lnL
383400	0.036247	-390218.488
383410	0.026766	-407574.333
383420	0.036642	-391989.885
383430	0.044166	-387375.210
383440	0.032322	-389643.709
383450	0.032322	-399598.006
383460	0.032111	-396013.323
383470	0.031882	-405778.484
383480	0.025902	-423247.301
383490	0.051810	-404294.189
383500	0.032846	-411501.818
383510	0.026798	-410882.494
383520	0.025242	-406624.992
383530	0.013093	-429885.931
383540	0.025204	-399826.565
383550	0.028735	-394678.295
383560	0.022717	-409074.715
383570	0.030676	-397466.986
383580	0.019922	-407551.160
383590	0.021103	-405735.118
383600	0.022372	-399342.719
383610	0.025525	-416726.689
383620	0.022522	-406432.633
383630	0.026049	-419324.333
383640	0.025212	-410707.183
383650	0.025549	-419395.862
383660	0.026620	-411644.694
383670	0.021467	-406741.591
383680	0.018665	-427094.903
383690	0.020814	-401088.430
383700	0.030614	-413149.128
383710	0.041020	-398037.620
383720	0.029316	-394523.003
383730	0.031215	-418093.540
383740	0.013613	-441648.127
383750	0.026183	-401995.069
383760	0.032238	-410961.710
383770	0.026614	-418999.114
383780	0.023218	-411749.310
383790	0.027573	-400964.606
383800	0.019234	-432456.889
383810	0.016965	-412420.070
383820	0.034404	-421349.246
383830	0.028178	-430127.957
383840	0.021371	-412292.170
383850	0.033565	-400715.607
383860	0.019354	-405876.806
383870	0.039681	-406356.928
383880	0.029918	-401070.177
383890	0.023433	-420025.543
383900	0.026728	-422740.429
383910	0.034632	-411719.764
383920	0.025715	-417701.939
383930	0.041660	-415453.083
383940	0.022933	-406879.003
383950	0.059053	-407018.850
383960	0.029425	-407252.769
383970	0.016344	-433501.337
383980	0.026169	-404095.207
383990	0.022558	-417196.368
384000	0.032955	-414186.718
384010	0.035126	-419903.535
384020	0.016228	-424648.232
384030	0.019853	-418937.189
384040	0.031194	-409535.418
384050	0.026381	-407042.794
384060	0.020584	-421287.509
384070	0.042181	-424632.094
384080	0.049113	-416619.142
384090	0.025158	-425043.013
384100	0.030047	-399540.520
384110	0.018018	-436506.809
384120	0.045988	-409369.043
384130	0.051400	-429840.988
384140	0.034725	-438037.932
384150	0.036733	-434883.745
384160	0.014453	-461849.373
384170	0.035448	-439711.150
384180	0.021034	-429540.203
384190	0.054786	-417694.439
384200	0.025585	-430523.878
384210	0.035467	-421359.259
384220	0.037106	-413100.161
384230	0.084802	-409667.647
384240	0.027539	-440846.941
384250	0.031893	-421189.213
384260	0.045622	-426390.738
384270	0.041932	-416291.711
384280	0.062078	-418500.442
384290	0.032961	-444842.133
384300	0.059144	-419262.705
384310	0.040693	-430034.595
384320	0.071053	-434034.645
384330	0.073688	-427337.634
384340	0.040127	-455597.039
384350	0.087950	-436009.792
384360	0.035540	-456587.920
384370	0.065049	-413556.053
384380	0.026114	-439336.311
384390	0.054468	-422999.304
384400	0.060602	-432285.352
384410	0.053809	-408320.618
384420	0.064206	-424512.210
384430	0.093742	-411123.315
384440	0.093614	-409530.302
384450	0.049207	-423434.956
384460	0.070726	-442081.139
384470	0.038185	-436763.884
384480	0.057601	-422567.621
384490	0.044733	-421560.379
384500	0.028010	-447322.299
384510	0.042869	-430900.263
384520	0.024648	-454021.078
384530	0.052439	-421174.306
384540	0.037821	-431120.590
384550	0.075918	-405037.034
384560	0.048391	-411231.969
384570	0.045437	-429752.931
384580	0.026906	-433350.499
384590	0.038104	-435906.949
384600	0.034113	-432869.736
384610	0.034947	-438272.441
384620	0.019467	-457053.988
384630	0.025989	-425931.717
384640	0.045929	-403892.179
384650	0.046726	-403878.682
384660	0.036064	-416237.617
384670	0.041389	-418161.653
384680	0.023288	-424096.264
384690	0.024913	-423613.995
384700	0.024183	-422270.701
384710	0.025480	-441898.538
384720	0.057326	-410760.142
384730	0.044646	-413604.192
384740	0.030576	-433639.333
384750	0.039594	-419103.308
384760	0.075140	-427124.450
384770	0.032836	-426768.616
384780	0.034942	-418972.363
384790	0.017194	-454047.800
384800	0.010159	-453192.278
384810	0.020645	-436827.051
384820	0.024754	-408588.502
384830	0.022980	-411199.415
384840	0.035439	-403030.671
384850	0.023980	-406816.012
384860	0.021512	-414158.778
384870	0.017814	-420784.938
384880	0.021940	-446698.391
384890	0.037938	-399238.465
384900	0.038114	-411700.686
384910	0.072677	-412065.995
384920	0.051934	-412070.272
384930	0.035391	-427847.067
384940	0.017518	-444092.783
384950	0.066706	-405627.489
384960	0.033400	-398794.072
384970	0.050530	-424933.230
384980	0.024117	-423800.125
384990	0.030503	-434957.310
385000	0.029176	-400092.153
385010	0.023271	-427958.473
385020	0.030688	-398946.618
385030	0.036403	-396874.765
385040	0.017544	-437103.360
385050	0.017964	-441827.853
385060	0.045488	-402436.562
385070	0.019256	-425709.016
385080	0.026654	-428710.494
385090	0.031649	-406470.602
385100	0.033790	-402394.719
385110	0.015598	-427095.020
385120	0.007724	-438413.792
385130	0.032234	-411350.738
385140	0.019756	-412912.462
385150	0.013988	-456241.701
385160	0.023995	-416922.938
385170	0.027076	-399238.399
385180	0.035801	-409703.157
385190	0.019105	-429070.665
385200	0.018543	-425959.566
385210	0.042873	-418967.294
385220	0.030625	-444668.711
385230	0.030947	-417286.646
385240	0.031312	-415033.150
385250	0.028913	-427629.902
385260	0.056586	-398571.727
385270	0.022727	-434283.146
385280	0.031715	-412085.073
385290	0.021458	-430331.859
385300	0.023006	-409639.084
385310	0.020093	-426228.383
385320	0.032811	-417509.329
385330	0.039275	-428438.765
385340	0.018514	-426464.044
385350	0.026818	-424597.781
385360	0.027172	-416484.439
385370	0.030747	-434430.012
385380	0.054938	-399111.669
385390	0.031995	-414083.445
385400	0.035134	-408988.977
385410	0.035105	-416590.405
385420	0.042294	-395102.934
385430	0.022146	-420259.204
385440	0.028999	-413129.795
385450	0.043233	-402369.283
385460	0.033081	-405900.522
385470	0.041016	-405320.206
385480	0.032435	-411986.603
385490	0.036651	-406551.982
385500	0.032363	-409382.982
385510	0.036705	-439754.728
385520	0.019547	-426174.679
385530	0.012120	-430311.250
385540	0.023511	-407963.394
385550	0.024085	-409976.994
385560	0.037955	-401743.012
385570	0.031906	-409462.668
385580	0.030715	-424428.497
385590	0.034289	-438179.474
385600	0.036780	-410906.958
385610	0.034651	-424276.741
385620	0.050722	-414304.838
385630	0.037818	-413689.702
385640	0.034362	-418135.306
385650	0.031439	-443560.396
385660	0.020303	-416235.737
385670	0.023454	-405266.370
385680	0.031637	-427437.017
385690	0.013738	-427985.424
385700	0.033859	-401987.240
385710	0.025400	-407348.222
385720	0.020660	-416823.112
385730	0.020045	-408070.707
385740	0.030215	-400447.115
385750	0.030981	-422489.560
385760	0.021824	-425146.440
385770	0.042701	-411860.417
385780	0.018534	-430599.292
385790	0.031661	-426151.141
385800	0.023526	-424337.182
385810	0.035838	-419950.558
385820	0.025498	-429406.663
385830	0.051466	-413560.314
385840	0.038604	-413137.465
385850	0.024926	-424201.643
385860	0.021743	-433535.460
385870	0.057168	-410779.855
385880	0.051570	-411699.939
385890	0.039724	-435399.684
385900	0.042364	-423348.279
385910	0.037021	-413945.031
385920	0.061555	-417078.751
385930	0.032789	-403012.429
385940	0.061564	-445289.967
385950	0.042353	-406936.020
385960	0.030410	-431464.068
385970	0.042026	-392319.307
385980	0.036697	-425323.706
385990	0.039900	-435330.300
386000	0.030538	-419459.267
386010	0.025710	-420202.640
386020	0.041842	-430651.852
386030	0.042773	-435976.419
386040	0.027000	-429553.459
386050	0.033718	-417343.578
386060	0.032181	-416481.439
386070	0.037344	-417800.087
386080	0.041881	-405538.616
386090	0.024666	-419668.635
386100	0.036009	-414337.506
386110	0.020830	-424539.461
386120	0.028942	-398393.969
386130	0.013390	-428308.806
386140	0.014922	-423366.719
386150	0.020976	-418075.842
386160	0.030022	-406756.060
386170	0.026688	-443186.255
386180	0.015982	-431393.562
386190	0.025446	-413381.680
386200	0.037165	-417624.163
386210	0.065336	-406024.659
386220	0.023582	-423655.421
386230	0.033909	-421831.467
386240	0.034293	-405942.539
386250	0.026893	-411909.592
386260	0.030016	-463068.877
386270	0.022114	-424194.496
386280	0.020393	-435452.720
386290	0.022071	-423453.759
386300	0.022031	-422826.368
386310	0.034763	-405645.993
386320	0.031603	-433843.396
386330	0.039711	-412682.609
386340	0.038388	-404380.103
386350	0.019766	-438887.863
386360	0.022716	-464953.054
386370	0.027469	-425077.398
386380	0.028045	-418238.363
386390	0.034937	-415729.175
386400	0.035723	-405529.448
386410	0.028823	-415666.628
386420	0.037223	-412685.490
386430	0.029985	-438288.356
386440	0.022257	-421647.972
386450	0.021167	-427661.761
386460	0.012523	-478924.552
386470	0.042615	-414295.887
386480	0.036709	-402591.086
386490	0.032613	-388178.772
386500	0.034089	-413617.998
386510	0.026457	-424857.717
386520	0.025688	-406736.665
386530	0.032729	-417992.767
386540	0.012932	-447331.601
386550	0.022229	-428013.272
386560	0.031293	-421826.394
386570	0.046301	-403840.915
386580	0.049299	-400839.142
386590	0.021526	-411953.182
386600	0.028058	-414427.864
386610	0.046487	-411484.699
386620	0.038509	-399487.187
386630	0.022153	-422462.207
386640	0.041853	-409568.326
386650	0.046708	-405227.921
386660	0.025358	-420176.720
386670	0.028442	-420341.681
386680	0.034727	-403252.454
386690	0.021309	-421590.839
386700	0.025581	-415173.608
386710	0.034353	-408359.894
386720	0.057496	-411751.491
386730	0.027449	-412571.568
386740	0.038701	-400395.180
386750	0.041661	-419858.403
386760	0.026395	-430936.052
386770	0.035659	-420962.487
386780	0.041348	-419196.378
386790	0.051701	-420492.204
386800	0.045921	-407238.295
386810	0.055528	-399326.782
386820	0.046903	-427286.054
386830	0.023649	-423870.876
386840	0.030161	-434494.574
386850	0.035948	-421059.001
386860	0.038377	-417671.769
386870	0.063477	-411872.920
386880	0.027307	-408850.836
386890	0.043891	-404897.597
386900	0.021792	-428545.887
386910	0.039195	-404126.913
386920	0.025354	-431634.570
386930	0.019965	-433049.653
386940	0.025651	-417189.998
386950	0.038952	-424384.307
386960	0.035299	-405971.412
386970	0.024769	-416016.939
386980	0.026908	-413773.096
386990	0.039909	-396519.304
387000	0.041481	-397736.602
387010	0.052244	-401447.493
387020	0.038329	-406478.945
387030	0.026053	-429861.373
387040	0.029011	-411417.143
387050	0.028333	-423065.207
387060	0.043879	-439348.666
387070	0.016194	-445335.224
387080	0.038128	-403147.925
387090	0.023343	-434601.570
387100	0.023654	-423470.088
387110	0.035185	-436649.783
387120	0.025629	-426283.068
387130	0.023493	-410747.370
387140	0.028666	-415784.370
387150	0.031661	-405603.966
387160	0.029900	-415706.607
387170	0.029293	-406782.269
387180	0.036880	-400798.350
387190	0.039658	-413540.545
387200	0.058686	-408173.585
387210	0.037761	-423138.587
387220	0.028599	-423543.594
387230	0.035964	-422871.690
387240	0.037037	-425611.299
387250	0.034358	-406944.878
387260	0.041158	-404208.201
387270	0.075399	-397068.462
387280	0.019611	-447516.591
387290	0.044816	-405799.196
387300	0.053797	-408675.165
387310	0.038849	-403504.705
387320	0.036910	-407285.903
387330	0.028722	-430044.233
387340	0.028253	-425437.866
387350	0.045331	-410429.174
387360	0.048013	-415943.878
387370	0.046351	-437445.088
387380	0.042268	-411358.149
387390	0.025432	-416863.608
387400	0.045996	-440352.610
387410	0.037501	-402619.908
387420	0.031395	-425640.875
387430	0.020932	-433226.551
387440	0.025575	-412165.410
387450	0.021997	-434448.632
387460	0.015429	-445678.749
387470	0.016421	-425974.557
387480	0.032346	-424158.255
387490	0.024977	-409793.031
387500	0.053207	-406848.974
387510	0.030914	-413484.622
387520	0.049217	-401005.820
387530	0.033061	-440298.104
387540	0.034859	-392099.192
387550	0.038861	-410996.139
387560	0.034072	-411091.219
387570	0.025731	-411450.330
387580	0.028124	-409033.482
387590	0.053107	-401221.299
387600	0.038693	-420158.231
387610	0.042259	-403755.008
387620	0.040854	-401762.515
387630	0.046273	-421074.523
387640	0.046976	-411306.788
387650	0.033479	-418588.450
387660	0.047248	-417669.531
387670	0.034174	-414097.789
387680	0.017778	-419115.252
387690	0.025498	-415886.383
387700	0.029130	-420345.417
387710	0.035920	-420054.823
387720	0.024457	-425524.050
387730	0.032851	-426568.463
387740	0.059376	-396811.347
387750	0.016947	-429127.936
387760	0.038238	-410072.429
387770	0.039852	-393186.965
387780	0.013761	-439722.771
387790	0.040438	-410170.117
387800	0.069762	-398630.215
387810	0.019570	-451497.679
387820	0.033092	-433062.116
387830	0.035616	-448882.319
387840	0.053293	-417638.034
387850	0.063905	-421715.287
387860	0.068690	-413357.509
387870	0.066773	-410510.081
387880	0.017261	-474929.289
387890	0.068086	-425358.897
387900	0.100186	-441469.711
387910	0.068287	-440938.591
387920	0.058075	-436031.033
387930	0.089310	-440847.030
387940	0.090988	-405782.776
387950	0.055994	-436102.798
387960	0.051807	-425596.268
387970	0.069825	-435226.274
387980	0.066902	-427003.871
387990	0.076290	-419997.014
388000	0.066692	-406488.790
388010	0.018084	-442884.827
388020	0.028742	-431062.221
388030	0.023863	-425210.053
388040	0.036030	-419480.957
388050	0.027374	-444019.128
388060	0.071082	-424982.350
388070	0.039728	-429650.987
388080	0.028586	-412853.316
388090	0.013175	-429344.466
388100	0.013742	-450231.627
388110	0.024677	-418229.833
388120	0.012560	-430676.996
388130	0.023737	-424667.186
388140	0.024200	-410213.246
388150	0.011858	-454609.757
388160	0.020603	-437311.733
388170	0.021074	-436298.374
388180	0.035704	-414385.352
388190	0.046408	-409383.377
388200	0.029671	-409960.888
388210	0.020148	-433699.337
388220	0.048003	-422295.823
388230	0.031901	-417373.226
388240	0.025289	-433123.872
388250	0.028548	-430309.161
388260	0.028494	-398717.227
388270	0.031100	-425578.120
388280	0.035779	-402183.907
388290	0.019175	-452012.790
388300	0.036552	-432485.831
388310	0.033179	-422181.464
388320	0.033725	-419808.702
388330	0.024025	-400083.016
388340	0.040456	-403697.736
388350	0.041570	-415690.137
388360	0.035232	-414456.953
388370	0.025967	-425557.803
388380	0.039464	-412672.490
388390	0.030332	-438615.728
388400	0.042125	-402539.453
388410	0.096556	-429077.464
388420	0.038360	-413513.972
388430	0.055174	-403277.411
388440	0.069637	-433955.403
388450	0.051601	-412898.437
388460	0.096092	-413018.941
388470	0.030466	-400811.726
388480	0.036048	-409017.562
388490	0.050794	-411081.885
388500	0.044644	-402919.556
388510	0.030660	-398162.269
388520	0.021732	-409753.045
388530	0.038031	-401328.501
388540	0.031091	-418377.787
388550	0.030051	-415997.720
388560	0.030115	-398937.068
388570	0.027074	-397328.647
388580	0.013485	-423480.750
388590	0.022913	-401467.270
388600	0.015639	-411909.714
388610	0.039462	-402717.637
388620	0.020887	-420169.960
388630	0.023659	-413404.963
388640	0.025316	-394635.633
388650	0.016050	-426274.772
388660	0.020547	-404859.940
388670	0.031812	-397670.299
388680	0.015391	-434215.173
388690	0.026070	-405459.684
388700	0.019833	-418546.766
388710	0.018773	-426892.393
388720	0.018785	-422394.151
388730	0.024600	-413295.479
388740	0.024789	-428238.629
388750	0.036448	-413282.920
388760	0.036624	-435330.202
388770	0.052422	-420745.993
388780	0.026238	-432121.229
388790	0.056209	-418300.164
388800	0.055438	-411530.560
388810	0.046123	-409505.899
388820	0.039261	-423317.529
388830	0.039480	-410607.383
388840	0.038343	-414541.273
388850	0.046815	-401961.294
388860	0.082207	-418777.990
388870	0.032562	-418143.747
388880	0.031326	-412377.714
388890	0.039771	-425721.445
388900	0.033328	-410643.225
388910	0.047438	-390277.193
388920	0.036144	-400294.064
388930	0.052359	-404591.783
388940	0.025388	-418344.208
388950	0.027263	-428388.678
388960	0.028375	-437599.144
388970	0.043965	-392106.988
388980	0.046187	-416739.086
388990	0.047178	-397485.340
389000	0.028641	-404893.005
389010	0.031541	-421699.765
389020	0.010946	-443959.755
389030	0.026751	-412324.458
389040	0.013987	-442257.688
389050	0.025366	-438386.359
389060	0.045514	-426585.313
389070	0.028249	-416145.895
389080	0.022315	-433939.315
389090	0.031180	-411214.659
389100	0.020455	-430416.777
389110	0.028924	-409378.838
389120	0.028924	-414428.201
389130	0.031040	-414236.558
389140	0.027190	-404022.811
389150	0.020120	-429040.330
389160	0.031455	-408729.033
389170	0.015788	-464690.246
389180	0.032360	-423746.772
389190	0.020783	-410540.023
389200	0.023997	-418717.344
389210	0.030766	-410630.205
389220	0.017857	-423877.678
389230	0.033776	-411639.231
389240	0.044063	-400821.967
389250	0.033240	-419648.495
389260	0.026923	-408322.972
389270	0.037748	-405452.298
389280	0.019402	-425385.310
389290	0.061269	-402724.350
389300	0.022915	-417102.130
389310	0.026190	-426858.590
389320	0.028406	-411763.172
389330	0.021760	-414997.488
389340	0.011705	-420013.398
389350	0.024721	-413321.471
389360	0.031373	-399200.332
389370	0.025272	-404447.889
389380	0.017305	-408960.974
389390	0.017681	-411665.517
389400	0.013367	-422747.385
389410	0.036490	-385532.170
389420	0.030487	-390740.751
389430	0.019557	-418967.729
389440	0.012674	-423632.092
389450	0.015895	-420228.641
389460	0.022270	-422066.776
389470	0.022178	-408479.942
389480	0.025592	-438742.320
389490	0.036765	-414825.692
389500	0.041384	-402207.919
389510	0.024250	-405505.599
389520	0.028669	-414278.919
389530	0.060222	-410503.553
389540	0.017614	-430815.434
389550	0.051129	-403892.950
389560	0.028191	-417401.198
389570	0.035198	-419550.141
389580	0.025998	-417054.653
389590	0.017813	-435600.284
389600	0.031392	-416482.294
389610	0.033254	-414970.978
389620	0.030574	-408397.350
389630	0.026737	-426062.499
389640	0.015090	-441308.345
389650	0.026868	-417973.239
389660	0.011951	-438169.387
389670	0.015201	-420950.157
389680	0.029254	-416445.386
389690	0.020749	-413774.252
389700	0.018956	-417554.982
389710	0.025078	-412076.495
389720	0.038333	-397863.314
389730	0.011012	-452126.798
389740	0.014939	-419431.929
389750	0.020100	-424789.515
389760	0.041515	-397449.679
389770	0.024668	-419018.814
389780	0.011680	-458502.481
389790	0.047399	-399573.608
389800	0.017718	-425321.934
389810	0.037266	-396000.921
389820	0.029006	-398275.107
389830	0.056798	-404086.686
389840	0.024636	-412311.768
389850	0.033552	-406737.390
389860	0.042534	-402906.594
389870	0.046938	-419080.347
389880	0.041774	-440933.192
389890	0.064392	-406632.765
389900	0.061838	-415891.668
389910	0.051300	-423110.664
389920	0.048169	-401733.792
389930	0.043388	-435935.627
389940	0.027544	-440478.168
389950	0.030730	-432897.830
389960	0.065391	-434847.723
389970	0.027988	-460511.469
389980	0.053652	-434084.468
389990	0.037264	-419354.877
390000	0.033395	-438447.479
390010	0.083424	-412851.998
390020	0.044528	-439793.356
390030	0.069292	-411884.546
390040	0.053725	-428486.629
390050	0.077126	-443895.690
390060	0.047511	-433743.518
390070	0.053056	-427466.604
390080	0.034061	-447651.215
390090	0.087545	-442274.305
390100	0.057453	-457674.120
390110	0.067042	-421191.724
390120	0.082147	-421733.995
390130	0.063351	-402866.301
390140	0.038991	-406795.048
390150	0.054290	-402630.901
390160	0.037640	-441347.664
390170	0.079323	-429786.089
390180	0.061222	-427248.618
390190	0.026660	-453072.493
390200	0.017164	-455535.369
390210	0.060751	-431205.913
390220	0.048352	-454208.197
390230	0.104621	-398799.424
390240	0.040359	-415981.080
390250	0.028211	-428814.025
390260	0.011829	-440732.560
390270	0.020105	-432944.637
390280	0.036360	-441988.708
390290	0.036999	-421130.853
390300	0.069656	-420151.191
390310	0.038869	-443647.889
390320	0.035817	-428199.558
390330	0.041740	-420400.370
390340	0.029335	-422653.680
390350	0.044614	-411793.833
390360	0.033825	-425882.835
390370	0.047709	-408928.560
390380	0.043337	-428496.426
390390	0.073713	-400449.531
390400	0.022756	-425241.704
390410	0.035288	-406527.252
390420	0.055918	-414795.557
390430	0.027331	-416102.450
390440	0.031025	-422178.711
390450	0.034750	-421762.028
390460	0.045416	-397770.119
390470	0.039739	-431226.578
390480	0.022491	-437686.452
390490	0.032834	-414504.509
390500	0.031693	-409336.309
390510	0.060471	-409484.453
390520	0.037004	-441086.749
390530	0.031373	-437710.374
390540	0.035094	-419747.144
390550	0.040133	-410881.191
390560	0.036571	-422659.992
390570	0.036571	-398511.636
390580	0.038261	-425851.035
390590	0.046138	-436406.088
390600	0.060574	-414638.440
390610	0.030523	-437271.555
390620	0.021911	-430719.143
390630	0.026427	-451391.245
390640	0.015795	-465381.606
390650	0.033245	-435601.787
390660	0.028102	-457478.223
390670	0.050598	-424236.498
390680	0.044179	-431931.929
390690	0.037672	-422542.466
390700	0.042935	-410341.570
390710	0.055555	-437926.463
390720	0.032618	-427130.642
390730	0.021479	-434775.582
390740	0.022049	-441173.435
390750	0.042824	-401546.807
390760	0.058111	-395377.609
390770	0.055083	-436814.026
390780	0.032583	-421314.467
390790	0.041431	-426322.343
390800	0.022414	-438181.587
390810	0.052194	-416319.239
390820	0.039230	-422452.555
390830	0.028085	-422952.076
390840	0.027818	-414137.488
390850	0.030024	-412069.401
390860	0.016362	-427920.852
390870	0.017316	-421364.626
390880	0.013856	-438007.737
390890	0.014232	-436816.211
390900	0.027587	-398003.059
390910	0.013755	-437475.185
390920	0.040590	-410720.451
390930	0.040171	-403659.051
390940	0.033112	-421099.230
390950	0.015130	-439931.759
390960	0.020822	-414267.000
390970	0.020188	-434901.412
390980	0.018820	-415744.348
390990	0.011266	-433284.506
391000	0.025602	-397827.022
391010	0.022907	-428948.466
391020	0.031764	-398609.323
391030	0.016296	-437759.252
391040	0.025804	-421265.969
391050	0.039019	-402224.423
391060	0.015420	-433139.302
391070	0.023180	-413326.588
391080	0.027696	-414692.145
391090	0.028244	-413731.921
391100	0.040710	-398508.000
391110	0.022731	-419569.878
391120	0.025238	-412471.798
391130	0.019064	-429145.528
391140	0.038072	-406080.031
391150	0.024555	-409089.933
391160	0.043340	-395932.923
391170	0.054289	-392959.552
391180	0.056835	-408218.741
391190	0.049917	-400191.285
391200	0.032261	-409971.428
391210	0.032657	-432461.065
391220	0.024529	-432961.047
391230	0.055077	-418166.979
391240	0.047756	-412563.289
391250	0.027447	-445837.238
391260	0.045905	-428362.074
391270	0.033104	-414361.893
391280	0.037221	-411396.288
391290	0.054328	-412273.652
391300	0.063808	-396739.637
391310	0.047278	-412366.607
391320	0.044738	-451454.432
391330	0.071612	-425032.478
391340	0.024941	-460080.262
391350	0.027222	-420257.526
391360	0.056299	-412691.086
391370	0.016513	-444683.088
391380	0.036775	-422660.113
391390	0.025204	-446000.508
391400	0.052703	-396508.401
391410	0.039350	-402779.249
391420	0.068515	-407246.491
391430	0.061276	-409403.626
391440	0.023923	-424625.726
391450	0.104441	-403105.385
391460	0.028399	-430643.981
391470	0.047919	-412751.880
391480	0.059935	-434060.031
391490	0.065571	-406021.984
391500	0.031172	-426901.774
391510	0.031739	-425295.484
391520	0.020721	-428475.683
391530	0.024197	-419709.476
391540	0.039974	-409704.123
391550	0.048944	-413889.853
391560	0.060570	-426204.139
391570	0.020597	-436522.334
391580	0.057292	-407841.142
391590	0.044970	-436435.997
391600	0.023340	-413219.957
391610	0.038824	-410250.691
391620	0.020827	-445291.633
391630	0.032027	-437974.929
391640	0.048142	-424484.968
391650	0.084878	-416165.093
391660	0.064127	-397087.267
391670	0.036470	-440701.238
391680	0.042683	-435335.124
391690	0.030104	-433447.281
391700	0.045146	-428040.644
391710	0.051233	-425207.631
391720	0.036530	-439035.361
391730	0.040393	-413562.787
391740	0.074681	-404701.010
391750	0.051474	-428100.617
391760	0.018623	-430838.741
391770	0.057420	-424277.290
391780	0.035768	-426918.374
391790	0.042305	-424498.876
391800	0.060735	-414840.517
391810	0.064328	-450515.192
391820	0.041384	-456845.946
391830	0.030449	-439580.383
391840	0.061997	-424252.737
391850	0.043171	-427314.000
391860	0.033672	-419012.446
391870	0.022691	-458641.357
391880	0.034105	-427553.323
391890	0.038148	-426515.009
391900	0.021405	-438499.499
391910	0.033569	-441444.983
391920	0.049398	-430385.838
391930	0.047967	-423216.633
391940	0.045628	-430033.281
391950	0.067078	-413283.424
391960	0.049767	-427031.070
391970	0.063653	-410275.277
391980	0.058182	-422685.310
391990	0.049986	-419053.111
392000	0.031957	-432078.166
392010	0.048524	-409312.612
392020	0.016089	-454164.385
392030	0.021095	-464405.551
392040	0.037646	-427639.395
392050	0.021563	-439973.875
392060	0.020378	-460887.331
392070	0.058428	-398886.224
392080	0.049593	-410871.274
392090	0.049382	-433895.783
392100	0.047659	-420047.299
392110	0.038066	-401532.553
392120	0.032188	-422251.473
392130	0.042249	-423322.997
392140	0.059274	-410478.126
392150	0.028541	-418463.299
392160	0.058896	-409910.007
392170	0.023364	-427251.481
392180	0.028779	-406413.236
392190	0.029841	-411960.327
392200	0.032209	-428039.201
392210	0.024852	-429840.737
392220	0.033674	-429573.800
392230	0.033304	-431158.990
392240	0.052372	-406780.339
392250	0.069852	-407385.274
392260	0.057709	-418668.526
392270	0.061180	-399452.795
392280	0.113498	-408867.971
392290	0.027980	-455072.748
392300	0.036232	-436140.602
392310	0.036277	-411796.569
392320	0.035108	-424257.220
392330	0.026929	-439660.675
392340	0.016215	-456250.493
392350	0.027018	-431805.958
392360	0.049417	-416172.079
392370	0.064645	-419033.949
392380	0.038293	-407642.678
392390	0.039972	-402229.328
392400	0.054703	-406540.451
392410	0.024326	-429288.376
392420	0.038581	-422409.703
392430	0.029400	-427926.008
392440	0.041099	-436038.434
392450	0.042041	-421003.219
392460	0.072038	-433148.631
392470	0.065124	-425879.366
392480	0.028040	-418597.535
392490	0.052162	-413580.316
392500	0.035269	-447765.465
392510	0.042584	-430745.681
392520	0.078137	-415145.016
392530	0.064824	-405872.059
392540	0.048635	-423544.601
392550	0.037118	-449994.835
392560	0.052775	-403963.212
392570	0.029056	-435653.074
392580	0.031247	-434953.046
392590	0.017273	-458757.263
392600	0.034618	-416933.146
392610	0.073640	-406384.889
392620	0.019443	-452799.377
392630	0.037753	-428742.680
392640	0.046026	-420346.389
392650	0.023537	-429048.632
392660	0.015187	-438302.097
392670	0.044419	-405601.975
392680	0.039586	-420173.481
392690	0.015197	-446333.256
392700	0.024467	-405124.402
392710	0.045431	-406078.600
392720	0.032899	-425476.519
392730	0.034201	-426497.941
392740	0.052239	-408058.386
392750	0.041258	-437003.345
392760	0.027429	-435984.127
392770	0.026370	-435830.159
392780	0.023910	-441863.552
392790	0.018815	-436840.898
392800	0.027272	-432311.804
392810	0.018982	-417178.618
392820	0.019915	-422396.640
392830	0.022170	-437993.671
392840	0.023489	-466713.003
392850	0.055056	-419822.663
392860	0.019296	-442822.298
392870	0.025111	-400270.738
392880	0.028248	-417763.266
392890	0.048206	-387482.378
392900	0.026783	-418107.262
392910	0.044892	-419119.532
392920	0.048897	-418716.804
392930	0.053535	-427540.491
392940	0.060342	-416717.133
392950	0.045534	-422848.350
392960	0.037875	-401503.108
392970	0.056241	-418587.961
392980	0.046700	-405619.354
392990	0.035483	-423899.624
393000	0.034979	-418094.331
393010	0.034730	-423168.689
393020	0.031519	-422767.263
393030	0.052326	-416310.168
393040	0.035880	-438720.450
393050	0.031638	-427674.806
393060	0.029513	-419468.913
393070	0.012722	-451677.649
393080	0.030681	-432029.283
393090	0.056481	-421859.652
393100	0.029269	-428820.299
393110	0.030356	-434927.596
393120	0.039327	-418619.344
393130	0.043206	-404124.462
393140	0.017069	-425849.169
393150	0.036012	-397751.588
393160	0.058975	-423054.767
393170	0.031252	-411680.095
393180	0.056369	-410035.486
393190	0.070432	-397605.161
393200	0.045382	-405201.663
393210	0.020452	-442096.916
393220	0.034489	-435753.237
393230	0.029245	-411944.100
393240	0.016393	-443877.405
393250	0.030072	-410742.648
393260	0.046905	-408448.703
393270	0.032180	-438895.225
393280	0.025359	-420582.039
393290	0.057651	-404611.161
393300	0.023080	-440191.959
393310	0.042356	-408549.943
393320	0.020728	-417032.198
393330	0.030690	-431314.964
393340	0.045609	-431974.136
393350	0.057167	-427934.404
393360	0.039724	-438633.220
393370	0.024620	-475856.038
