Gen	tau_3OneOG	lnL
457230	0.023813	-347034.114
457240	0.024038	-347035.825
457250	0.023634	-347028.385
457260	0.023776	-347038.375
457270	0.023339	-347045.634
457280	0.023807	-347024.204
457290	0.023703	-347038.595
457300	0.023934	-347036.154
457310	0.023872	-347029.910
457320	0.023828	-347032.246
457330	0.023652	-347055.568
457340	0.023620	-347039.732
457350	0.023131	-347053.201
457360	0.023282	-347035.210
457370	0.023226	-347046.656
457380	0.023269	-347019.400
457390	0.023296	-347029.168
457400	0.023498	-347034.185
457410	0.023751	-347041.711
457420	0.023881	-347039.856
457430	0.023787	-347024.979
457440	0.023926	-347026.866
457450	0.023634	-347032.392
457460	0.023545	-347036.170
457470	0.023662	-347043.433
457480	0.023309	-347025.521
457490	0.023806	-347033.293
457500	0.023463	-347028.374
457510	0.023885	-347048.833
457520	0.024203	-347028.517
457530	0.023921	-347048.978
457540	0.024034	-347033.974
457550	0.024035	-347037.885
457560	0.023988	-347034.266
457570	0.023973	-347034.166
457580	0.024118	-347025.386
457590	0.024112	-347042.153
457600	0.024233	-347048.585
457610	0.024449	-347027.664
457620	0.024576	-347028.736
457630	0.024390	-347040.657
457640	0.024289	-347026.104
457650	0.024589	-347035.686
457660	0.024695	-347054.578
457670	0.024800	-347046.547
457680	0.024603	-347036.041
457690	0.024805	-347031.624
457700	0.024759	-347024.259
457710	0.024970	-347030.915
457720	0.024598	-347032.706
457730	0.025143	-347025.071
457740	0.024898	-347034.731
457750	0.024953	-347032.241
457760	0.025001	-347032.128
457770	0.024804	-347047.188
457780	0.024592	-347048.034
457790	0.024539	-347031.893
457800	0.024805	-347039.617
457810	0.024991	-347036.340
457820	0.024539	-347029.581
457830	0.025100	-347048.525
457840	0.025168	-347048.616
457850	0.024563	-347034.398
457860	0.024715	-347025.935
457870	0.025008	-347043.251
457880	0.024756	-347040.755
457890	0.024290	-347042.861
457900	0.024486	-347051.885
457910	0.024270	-347026.665
457920	0.024334	-347038.123
457930	0.024074	-347043.115
457940	0.024160	-347048.047
457950	0.024167	-347037.670
457960	0.024377	-347046.566
457970	0.024379	-347033.478
457980	0.024202	-347043.741
457990	0.024282	-347030.905
458000	0.024149	-347052.644
458010	0.024281	-347038.353
458020	0.024448	-347030.552
458030	0.024078	-347032.217
458040	0.024251	-347033.101
458050	0.024277	-347029.733
458060	0.024494	-347041.229
458070	0.024472	-347029.410
458080	0.024542	-347040.264
458090	0.024300	-347029.432
458100	0.024388	-347049.550
458110	0.024270	-347031.082
458120	0.024157	-347024.875
458130	0.024265	-347040.773
458140	0.024322	-347034.749
458150	0.024260	-347041.164
458160	0.024263	-347039.792
458170	0.024419	-347032.946
458180	0.024074	-347046.393
458190	0.023887	-347033.519
458200	0.023785	-347029.501
458210	0.023670	-347042.437
458220	0.023833	-347026.968
458230	0.024045	-347040.678
458240	0.023821	-347043.385
458250	0.023938	-347033.615
458260	0.023684	-347040.242
458270	0.024027	-347034.053
458280	0.023816	-347017.092
458290	0.023818	-347047.721
458300	0.023960	-347028.199
458310	0.024101	-347025.325
458320	0.023852	-347044.590
458330	0.024431	-347041.764
458340	0.023858	-347045.715
458350	0.024149	-347056.288
458360	0.024277	-347052.560
458370	0.023797	-347031.794
458380	0.024020	-347044.221
458390	0.024396	-347046.715
458400	0.024238	-347033.836
458410	0.023866	-347035.917
458420	0.024019	-347046.648
458430	0.023698	-347037.302
458440	0.023820	-347036.195
458450	0.024305	-347032.730
458460	0.024227	-347024.020
458470	0.023899	-347036.277
458480	0.023726	-347040.830
458490	0.023214	-347032.465
458500	0.023357	-347030.231
458510	0.023456	-347052.860
458520	0.023588	-347041.351
458530	0.023430	-347046.722
458540	0.023600	-347034.292
458550	0.023676	-347044.656
458560	0.023545	-347054.201
458570	0.023122	-347036.251
458580	0.023402	-347026.782
458590	0.023393	-347029.433
458600	0.023358	-347039.508
458610	0.023171	-347027.746
458620	0.023392	-347026.549
458630	0.023237	-347046.324
458640	0.022986	-347044.993
458650	0.023054	-347028.775
458660	0.023080	-347041.498
458670	0.023019	-347038.338
458680	0.023050	-347040.145
458690	0.023289	-347063.797
458700	0.023085	-347034.914
458710	0.022974	-347027.946
458720	0.023092	-347031.172
458730	0.022788	-347020.015
458740	0.023094	-347017.578
458750	0.022817	-347019.933
458760	0.022817	-347017.835
458770	0.023112	-347023.290
458780	0.022801	-347030.119
458790	0.023205	-347030.258
458800	0.022738	-347033.969
458810	0.022727	-347052.859
458820	0.022980	-347043.215
458830	0.023227	-347031.951
458840	0.022466	-347033.537
458850	0.022310	-347040.524
458860	0.022397	-347032.454
458870	0.022237	-347037.416
458880	0.022374	-347038.355
458890	0.022693	-347023.985
458900	0.022416	-347037.784
458910	0.022223	-347036.845
458920	0.022294	-347044.483
458930	0.022145	-347033.398
458940	0.022544	-347051.463
458950	0.022429	-347029.348
458960	0.022672	-347039.388
458970	0.022024	-347036.270
458980	0.022126	-347032.254
458990	0.022660	-347039.866
459000	0.021942	-347031.338
459010	0.021874	-347026.479
459020	0.021964	-347037.697
459030	0.021650	-347041.100
459040	0.021545	-347032.603
459050	0.021530	-347017.701
459060	0.021487	-347054.527
459070	0.021339	-347030.984
459080	0.021187	-347036.140
459090	0.021210	-347025.852
459100	0.021341	-347027.080
459110	0.021442	-347025.693
459120	0.021357	-347031.671
459130	0.021453	-347047.367
459140	0.021156	-347019.957
459150	0.021139	-347025.571
459160	0.021181	-347030.386
459170	0.021101	-347030.096
459180	0.021036	-347030.768
459190	0.021148	-347038.478
459200	0.021130	-347038.601
459210	0.021378	-347038.314
459220	0.021158	-347028.705
459230	0.020962	-347027.859
459240	0.020866	-347029.154
459250	0.021191	-347036.439
459260	0.020888	-347025.561
459270	0.020747	-347029.319
459280	0.020916	-347038.019
459290	0.020563	-347040.739
459300	0.020848	-347039.543
459310	0.020532	-347025.562
459320	0.020553	-347024.219
459330	0.020529	-347029.623
459340	0.020494	-347027.173
459350	0.020666	-347040.234
459360	0.020580	-347024.992
459370	0.020591	-347040.006
459380	0.020491	-347046.851
459390	0.020584	-347034.942
459400	0.020634	-347025.102
459410	0.020639	-347032.271
459420	0.020595	-347029.276
459430	0.020332	-347026.314
459440	0.020362	-347037.433
459450	0.020664	-347026.344
459460	0.020577	-347026.937
459470	0.020768	-347049.354
459480	0.020830	-347037.032
459490	0.020693	-347026.946
459500	0.020928	-347047.802
459510	0.021042	-347026.997
459520	0.021022	-347043.786
459530	0.021248	-347028.920
459540	0.020895	-347054.147
459550	0.021182	-347035.309
459560	0.020585	-347047.993
459570	0.020446	-347041.140
459580	0.020184	-347034.158
459590	0.020310	-347038.147
459600	0.020267	-347033.797
459610	0.020016	-347029.883
459620	0.019994	-347035.811
459630	0.019997	-347032.495
459640	0.019960	-347044.902
459650	0.020184	-347027.363
459660	0.019952	-347041.026
459670	0.020274	-347034.150
459680	0.020331	-347033.953
459690	0.020150	-347040.086
459700	0.020081	-347028.117
459710	0.020558	-347040.083
459720	0.020332	-347028.616
459730	0.020145	-347030.669
459740	0.020398	-347034.255
459750	0.020505	-347038.186
459760	0.020452	-347029.961
459770	0.020473	-347023.093
459780	0.020362	-347052.290
459790	0.020530	-347042.682
459800	0.020528	-347033.545
459810	0.020696	-347021.772
459820	0.020744	-347030.885
459830	0.020442	-347037.079
459840	0.020107	-347042.423
459850	0.020285	-347037.964
459860	0.020008	-347036.680
459870	0.020161	-347035.291
459880	0.020455	-347034.731
459890	0.020434	-347038.298
459900	0.020376	-347041.035
459910	0.020821	-347027.673
459920	0.020767	-347051.799
459930	0.020556	-347027.002
459940	0.020417	-347031.205
459950	0.020448	-347032.305
459960	0.020275	-347033.186
459970	0.020173	-347027.719
459980	0.020245	-347037.433
459990	0.020386	-347043.390
460000	0.020242	-347039.524
460010	0.019792	-347023.214
460020	0.019972	-347037.039
460030	0.020008	-347028.386
460040	0.019900	-347047.210
460050	0.019876	-347036.903
460060	0.019910	-347034.655
460070	0.019890	-347032.743
460080	0.019992	-347034.410
460090	0.019912	-347055.326
460100	0.019890	-347029.213
460110	0.019961	-347045.391
460120	0.019940	-347033.026
460130	0.019859	-347024.219
460140	0.019687	-347026.666
460150	0.020209	-347034.498
460160	0.019942	-347026.749
460170	0.020018	-347030.287
460180	0.019842	-347042.397
460190	0.019881	-347036.656
460200	0.019767	-347031.143
460210	0.019687	-347024.223
460220	0.019465	-347028.244
460230	0.019584	-347029.356
460240	0.019344	-347027.302
460250	0.019590	-347019.732
460260	0.019309	-347061.021
460270	0.019598	-347032.403
460280	0.019692	-347034.358
460290	0.019839	-347039.195
460300	0.019335	-347030.979
460310	0.019495	-347034.011
460320	0.019830	-347032.289
460330	0.019690	-347051.242
460340	0.019820	-347020.613
460350	0.020138	-347051.847
460360	0.019885	-347045.738
460370	0.020025	-347033.455
460380	0.020244	-347033.843
460390	0.020333	-347055.141
460400	0.020150	-347033.070
460410	0.020296	-347045.896
460420	0.020221	-347051.954
460430	0.020433	-347035.490
460440	0.020214	-347032.731
460450	0.020308	-347020.058
460460	0.020022	-347049.470
460470	0.020371	-347032.388
460480	0.020231	-347034.261
460490	0.020338	-347033.150
460500	0.020092	-347033.207
460510	0.020240	-347038.503
460520	0.020152	-347047.046
460530	0.020141	-347036.027
460540	0.020099	-347035.002
460550	0.020014	-347048.950
460560	0.020089	-347034.594
460570	0.019886	-347045.004
460580	0.019830	-347040.433
460590	0.019809	-347049.618
460600	0.019851	-347034.920
460610	0.020026	-347038.769
460620	0.020190	-347047.162
460630	0.020427	-347036.353
460640	0.020508	-347024.423
460650	0.020410	-347040.395
460660	0.020199	-347043.083
460670	0.020507	-347030.209
460680	0.020309	-347025.155
460690	0.020256	-347038.551
460700	0.020415	-347028.979
460710	0.020223	-347038.567
460720	0.020221	-347038.686
460730	0.020255	-347037.325
460740	0.020525	-347033.023
460750	0.020412	-347035.744
460760	0.020341	-347042.505
460770	0.020627	-347033.574
460780	0.020478	-347026.195
460790	0.020562	-347023.333
460800	0.020791	-347033.779
460810	0.020678	-347029.302
460820	0.020982	-347028.474
460830	0.020848	-347030.073
460840	0.020914	-347051.142
460850	0.021120	-347043.167
460860	0.021003	-347024.425
460870	0.021089	-347037.174
460880	0.020958	-347035.585
460890	0.020888	-347030.536
460900	0.020699	-347031.990
460910	0.020755	-347034.641
460920	0.020833	-347026.767
460930	0.020984	-347036.446
460940	0.020846	-347043.834
460950	0.020868	-347040.481
460960	0.020773	-347026.861
460970	0.020645	-347019.779
460980	0.020923	-347028.489
460990	0.021097	-347034.742
461000	0.020956	-347037.514
461010	0.020844	-347043.066
461020	0.020719	-347031.896
461030	0.020618	-347042.521
461040	0.020388	-347030.892
461050	0.020286	-347035.718
461060	0.020212	-347032.434
461070	0.020040	-347039.145
461080	0.020202	-347044.187
461090	0.020196	-347035.544
461100	0.020361	-347040.448
461110	0.020298	-347027.338
461120	0.020207	-347033.411
461130	0.020509	-347026.489
461140	0.020542	-347035.420
461150	0.020874	-347023.102
461160	0.020993	-347018.711
461170	0.020841	-347019.738
461180	0.020728	-347029.143
461190	0.021050	-347040.978
461200	0.020785	-347034.239
461210	0.021076	-347032.260
461220	0.021130	-347024.072
461230	0.021117	-347033.613
461240	0.021107	-347024.317
461250	0.021109	-347025.164
461260	0.021127	-347032.157
461270	0.021293	-347034.256
461280	0.021023	-347027.246
461290	0.021130	-347029.418
461300	0.020924	-347048.029
461310	0.021061	-347043.990
461320	0.021039	-347044.101
461330	0.021160	-347043.560
461340	0.020997	-347050.471
461350	0.020728	-347029.720
461360	0.020574	-347035.081
461370	0.020666	-347036.090
461380	0.020855	-347037.695
461390	0.020971	-347035.195
461400	0.020980	-347028.905
461410	0.020684	-347036.981
461420	0.020813	-347041.507
461430	0.020635	-347026.382
461440	0.020618	-347041.509
461450	0.020571	-347048.213
461460	0.020967	-347038.592
461470	0.020890	-347027.946
461480	0.020844	-347039.880
461490	0.020675	-347039.171
461500	0.020620	-347022.323
461510	0.020755	-347027.792
461520	0.020498	-347024.245
461530	0.020892	-347028.557
461540	0.020582	-347047.172
461550	0.020915	-347042.268
461560	0.020753	-347042.204
461570	0.020506	-347024.657
461580	0.020369	-347034.039
461590	0.020416	-347030.790
461600	0.020550	-347044.018
461610	0.020474	-347052.642
461620	0.020380	-347046.059
461630	0.020700	-347027.761
461640	0.020682	-347035.624
461650	0.020837	-347028.202
461660	0.020665	-347034.648
461670	0.020764	-347020.290
461680	0.020860	-347038.754
461690	0.020521	-347025.751
461700	0.020534	-347044.234
461710	0.020257	-347023.511
461720	0.020211	-347042.674
461730	0.020013	-347027.305
461740	0.019892	-347031.731
461750	0.020148	-347039.350
461760	0.019634	-347053.522
461770	0.019675	-347023.233
461780	0.019783	-347023.479
461790	0.019615	-347039.218
461800	0.019638	-347025.172
461810	0.019557	-347025.913
461820	0.019663	-347039.697
461830	0.019663	-347038.672
461840	0.019668	-347028.924
461850	0.019738	-347030.145
461860	0.019769	-347026.502
461870	0.019765	-347033.396
461880	0.019533	-347023.656
461890	0.019628	-347020.745
461900	0.019549	-347028.171
461910	0.019453	-347040.272
461920	0.019131	-347027.536
461930	0.019262	-347039.153
461940	0.019235	-347042.072
461950	0.019234	-347054.248
461960	0.019315	-347020.010
461970	0.019173	-347030.125
461980	0.019106	-347032.767
461990	0.019104	-347039.354
462000	0.018914	-347026.679
462010	0.019074	-347036.404
462020	0.019154	-347037.268
462030	0.019178	-347048.638
462040	0.018982	-347038.288
462050	0.018728	-347033.998
462060	0.019076	-347049.322
462070	0.019041	-347026.438
462080	0.018859	-347027.497
462090	0.019035	-347041.954
462100	0.019038	-347060.533
462110	0.019253	-347058.055
462120	0.019069	-347034.493
462130	0.019224	-347036.773
462140	0.019516	-347041.531
462150	0.019352	-347035.138
462160	0.019489	-347025.775
462170	0.019619	-347032.478
462180	0.019314	-347048.693
462190	0.019220	-347037.456
462200	0.019191	-347029.638
462210	0.019432	-347041.471
462220	0.019376	-347030.916
462230	0.019242	-347035.220
462240	0.019346	-347026.339
462250	0.019375	-347022.892
462260	0.019496	-347039.120
462270	0.019715	-347027.902
462280	0.019484	-347038.569
462290	0.019601	-347034.977
462300	0.019391	-347025.518
462310	0.019545	-347027.082
462320	0.019433	-347028.343
462330	0.019568	-347034.606
462340	0.019770	-347028.636
462350	0.019925	-347031.189
462360	0.020108	-347023.351
462370	0.019855	-347039.624
462380	0.020187	-347036.121
462390	0.019963	-347052.950
462400	0.019885	-347040.505
462410	0.020144	-347037.946
462420	0.020478	-347037.924
462430	0.020356	-347044.787
462440	0.020509	-347029.955
462450	0.020463	-347025.275
462460	0.020155	-347025.442
462470	0.020393	-347031.555
462480	0.020358	-347029.076
462490	0.020243	-347021.232
462500	0.020215	-347028.702
462510	0.020091	-347035.510
462520	0.019786	-347038.753
462530	0.019781	-347046.163
462540	0.019781	-347027.668
462550	0.019593	-347024.036
462560	0.019567	-347042.913
462570	0.019384	-347028.157
462580	0.019533	-347035.676
462590	0.019369	-347019.898
462600	0.019279	-347030.630
462610	0.019378	-347038.909
462620	0.019509	-347027.160
462630	0.019258	-347041.130
462640	0.019419	-347046.296
462650	0.019153	-347033.121
462660	0.019237	-347030.985
462670	0.019448	-347033.490
462680	0.019694	-347045.551
462690	0.019779	-347044.069
462700	0.019777	-347029.779
462710	0.019555	-347045.376
462720	0.019391	-347024.131
462730	0.019373	-347030.148
462740	0.019334	-347032.356
462750	0.019531	-347044.213
462760	0.019299	-347034.849
462770	0.019319	-347047.874
462780	0.019491	-347034.561
462790	0.019654	-347052.649
462800	0.019877	-347043.885
462810	0.020277	-347044.172
462820	0.020165	-347038.829
462830	0.020334	-347041.587
462840	0.020354	-347042.616
462850	0.020103	-347034.163
462860	0.020400	-347037.883
462870	0.019831	-347059.286
462880	0.019989	-347041.994
462890	0.020214	-347024.627
462900	0.020510	-347035.133
462910	0.020275	-347049.614
462920	0.020115	-347028.427
462930	0.020022	-347032.403
462940	0.020485	-347035.118
462950	0.020416	-347029.813
462960	0.020478	-347033.920
462970	0.020452	-347034.166
462980	0.020717	-347033.490
462990	0.020757	-347023.337
463000	0.020503	-347051.318
463010	0.020510	-347044.094
463020	0.020532	-347033.734
463030	0.020518	-347030.762
463040	0.020452	-347045.772
463050	0.020567	-347035.786
463060	0.020838	-347024.060
463070	0.020827	-347025.646
463080	0.020618	-347027.342
463090	0.020556	-347018.155
463100	0.020653	-347034.611
463110	0.020434	-347024.799
463120	0.020408	-347033.368
463130	0.020104	-347031.572
463140	0.020558	-347028.700
463150	0.020429	-347026.615
463160	0.020531	-347033.635
463170	0.020681	-347033.213
463180	0.020760	-347023.088
463190	0.020588	-347050.156
463200	0.020771	-347029.438
463210	0.020893	-347033.085
463220	0.021057	-347022.691
463230	0.020961	-347023.983
463240	0.021525	-347039.188
463250	0.020971	-347036.772
463260	0.020942	-347030.532
463270	0.021190	-347042.282
463280	0.021069	-347021.015
463290	0.021150	-347029.848
463300	0.021107	-347031.258
463310	0.021580	-347024.462
463320	0.021421	-347024.627
463330	0.021627	-347037.124
463340	0.021655	-347018.715
463350	0.021659	-347032.966
463360	0.021509	-347030.132
463370	0.021309	-347028.007
463380	0.021276	-347035.286
463390	0.021512	-347033.080
463400	0.021592	-347035.751
463410	0.021638	-347031.720
463420	0.021397	-347033.528
463430	0.021675	-347041.943
463440	0.021591	-347031.188
463450	0.021350	-347021.617
463460	0.021450	-347050.476
463470	0.021353	-347041.383
463480	0.021648	-347045.051
463490	0.021503	-347036.780
463500	0.021592	-347036.340
463510	0.021672	-347034.421
463520	0.021583	-347051.200
463530	0.021460	-347037.903
463540	0.021366	-347020.976
463550	0.021420	-347040.278
463560	0.021459	-347040.524
463570	0.021341	-347023.424
463580	0.021347	-347031.233
463590	0.021632	-347035.398
463600	0.021262	-347043.206
463610	0.021648	-347062.632
463620	0.021676	-347045.992
463630	0.021613	-347030.321
463640	0.021540	-347042.811
463650	0.021318	-347056.984
463660	0.021383	-347033.586
463670	0.021746	-347032.902
463680	0.021835	-347037.859
463690	0.021517	-347034.872
463700	0.021415	-347053.310
463710	0.021895	-347052.110
463720	0.021663	-347041.868
463730	0.021891	-347041.020
463740	0.022068	-347034.036
463750	0.022187	-347041.420
463760	0.022254	-347034.862
463770	0.021906	-347046.860
463780	0.021933	-347039.152
463790	0.021579	-347049.587
463800	0.021827	-347047.937
463810	0.021839	-347024.154
463820	0.021883	-347024.425
463830	0.021852	-347046.791
463840	0.022393	-347038.183
463850	0.022069	-347029.403
463860	0.022099	-347041.605
463870	0.021875	-347026.106
463880	0.022095	-347036.209
463890	0.021782	-347045.170
463900	0.021933	-347043.953
463910	0.022243	-347035.234
463920	0.021863	-347029.665
463930	0.022176	-347032.530
463940	0.022051	-347037.145
463950	0.022140	-347031.039
463960	0.022198	-347041.223
463970	0.021939	-347053.372
463980	0.021959	-347031.059
463990	0.022051	-347042.675
464000	0.022347	-347027.565
464010	0.022266	-347023.738
464020	0.022174	-347033.178
464030	0.022122	-347034.360
464040	0.022026	-347030.802
464050	0.021986	-347030.138
464060	0.022381	-347020.327
464070	0.022266	-347037.617
464080	0.022176	-347032.119
464090	0.022302	-347039.070
464100	0.022156	-347031.002
464110	0.022095	-347020.020
464120	0.022196	-347028.345
464130	0.021933	-347040.482
464140	0.022001	-347038.081
464150	0.022153	-347030.549
464160	0.022139	-347031.370
464170	0.021839	-347028.170
464180	0.021838	-347051.241
464190	0.021769	-347029.278
464200	0.021634	-347028.637
464210	0.021473	-347036.792
464220	0.021321	-347036.934
464230	0.020954	-347022.082
464240	0.020902	-347030.363
464250	0.020863	-347030.966
464260	0.021137	-347031.162
464270	0.020947	-347030.421
464280	0.020902	-347040.520
464290	0.020763	-347042.510
464300	0.020660	-347034.109
464310	0.020498	-347027.540
464320	0.020654	-347021.124
464330	0.020393	-347042.151
464340	0.020524	-347029.798
464350	0.020651	-347035.579
464360	0.020602	-347032.644
464370	0.020592	-347048.405
464380	0.020467	-347037.904
464390	0.020355	-347039.907
464400	0.020782	-347043.083
464410	0.020345	-347031.127
464420	0.020519	-347029.009
464430	0.020389	-347048.322
464440	0.020501	-347018.374
464450	0.020351	-347027.443
464460	0.020239	-347030.565
464470	0.020107	-347038.449
464480	0.020455	-347025.271
464490	0.020347	-347033.098
464500	0.020143	-347041.479
464510	0.020444	-347048.172
464520	0.020322	-347034.936
464530	0.020257	-347031.976
464540	0.020276	-347022.386
464550	0.020271	-347035.057
464560	0.020359	-347036.040
464570	0.020133	-347038.158
464580	0.020065	-347037.021
464590	0.020326	-347035.091
464600	0.020113	-347031.669
464610	0.020195	-347050.891
464620	0.020286	-347044.184
464630	0.020354	-347036.691
464640	0.020196	-347030.794
464650	0.020555	-347034.448
464660	0.020329	-347028.632
464670	0.020532	-347051.615
464680	0.020546	-347054.140
464690	0.020097	-347034.203
464700	0.020232	-347041.743
464710	0.020303	-347029.179
464720	0.020580	-347053.742
464730	0.020270	-347047.081
464740	0.020060	-347029.544
464750	0.019942	-347033.509
464760	0.019857	-347039.367
464770	0.020079	-347039.898
464780	0.019995	-347033.729
464790	0.019807	-347027.869
464800	0.020003	-347028.468
464810	0.020006	-347031.560
464820	0.019875	-347035.009
464830	0.019824	-347029.173
464840	0.019613	-347045.376
464850	0.019861	-347022.973
464860	0.019942	-347033.025
464870	0.020082	-347030.672
464880	0.020011	-347038.196
464890	0.020196	-347041.127
464900	0.019968	-347033.146
464910	0.020234	-347032.494
464920	0.020291	-347037.201
464930	0.020427	-347037.144
464940	0.020677	-347026.309
464950	0.020676	-347038.878
464960	0.020458	-347040.799
464970	0.020137	-347033.497
464980	0.020483	-347027.358
464990	0.020151	-347041.358
465000	0.020116	-347042.000
465010	0.020369	-347036.951
465020	0.020353	-347020.036
465030	0.020284	-347032.885
465040	0.020138	-347031.993
465050	0.020205	-347020.143
465060	0.020009	-347043.771
465070	0.020483	-347046.691
465080	0.020612	-347034.191
465090	0.020829	-347028.209
465100	0.020651	-347030.114
465110	0.020756	-347037.017
465120	0.020913	-347035.576
465130	0.020840	-347031.733
465140	0.020855	-347028.376
465150	0.020959	-347038.952
465160	0.021198	-347017.830
465170	0.021398	-347036.521
465180	0.021160	-347033.637
465190	0.021437	-347029.790
465200	0.020939	-347034.110
465210	0.021266	-347022.361
465220	0.021204	-347038.749
465230	0.021073	-347046.108
465240	0.021402	-347042.718
465250	0.021274	-347030.100
465260	0.021412	-347032.440
465270	0.021281	-347029.107
465280	0.021082	-347037.218
465290	0.021168	-347025.358
465300	0.021251	-347049.899
465310	0.021403	-347022.777
465320	0.021407	-347043.468
465330	0.021556	-347025.220
465340	0.021727	-347017.153
465350	0.021788	-347050.147
465360	0.021621	-347036.987
465370	0.021511	-347043.701
465380	0.021436	-347043.997
465390	0.021654	-347043.973
465400	0.021773	-347038.183
465410	0.022159	-347033.144
465420	0.021806	-347029.982
465430	0.022032	-347049.900
465440	0.021882	-347036.986
465450	0.021985	-347034.834
465460	0.021920	-347019.998
465470	0.021940	-347037.745
465480	0.022196	-347036.167
465490	0.022265	-347027.043
465500	0.022363	-347036.580
465510	0.022114	-347032.782
465520	0.022086	-347034.212
465530	0.021974	-347039.480
465540	0.021773	-347022.319
465550	0.021908	-347025.443
465560	0.022097	-347040.192
465570	0.022357	-347040.909
465580	0.022381	-347032.112
465590	0.022164	-347028.652
465600	0.021979	-347032.754
465610	0.022218	-347047.007
465620	0.021966	-347033.262
465630	0.021944	-347029.610
465640	0.021966	-347039.364
465650	0.021654	-347035.128
465660	0.021657	-347032.568
465670	0.021867	-347022.795
465680	0.021893	-347032.943
465690	0.021699	-347034.562
465700	0.021742	-347034.866
465710	0.021550	-347024.933
465720	0.021575	-347035.141
465730	0.021698	-347030.741
465740	0.021878	-347030.627
465750	0.022029	-347037.419
465760	0.021994	-347030.870
465770	0.021895	-347034.725
465780	0.022404	-347036.712
465790	0.022144	-347033.389
465800	0.022546	-347036.800
465810	0.022326	-347025.167
465820	0.022505	-347033.658
465830	0.022413	-347031.450
465840	0.022322	-347045.644
465850	0.022430	-347044.916
465860	0.022683	-347026.218
465870	0.022199	-347028.357
465880	0.022300	-347029.048
465890	0.022078	-347032.353
465900	0.021913	-347048.321
465910	0.022145	-347055.631
465920	0.021882	-347039.083
465930	0.022221	-347024.250
465940	0.022004	-347034.764
465950	0.021956	-347043.444
465960	0.022104	-347043.084
465970	0.022015	-347034.070
465980	0.022345	-347040.241
465990	0.022209	-347025.636
466000	0.022203	-347040.330
466010	0.021994	-347027.648
466020	0.022076	-347027.060
466030	0.022034	-347028.194
466040	0.022380	-347030.021
466050	0.022269	-347036.559
466060	0.022421	-347029.527
466070	0.022194	-347036.471
466080	0.022380	-347021.411
466090	0.022607	-347030.418
466100	0.022651	-347023.246
466110	0.022754	-347045.638
466120	0.022781	-347029.138
466130	0.022738	-347030.450
466140	0.022649	-347037.822
466150	0.022800	-347023.654
466160	0.022485	-347039.149
466170	0.022649	-347031.386
466180	0.022607	-347043.571
466190	0.022527	-347034.100
466200	0.022334	-347036.541
466210	0.022578	-347024.126
466220	0.022496	-347040.799
466230	0.022673	-347034.429
466240	0.022645	-347034.898
466250	0.022365	-347049.789
466260	0.022110	-347036.024
466270	0.022345	-347035.233
466280	0.022309	-347036.590
466290	0.022247	-347037.064
466300	0.022131	-347034.659
466310	0.021825	-347039.931
466320	0.021696	-347030.814
466330	0.022137	-347024.453
466340	0.022436	-347028.537
466350	0.022178	-347034.953
466360	0.022433	-347032.425
466370	0.022185	-347037.851
466380	0.022604	-347032.890
466390	0.022359	-347040.396
466400	0.022492	-347029.292
466410	0.022544	-347038.843
466420	0.022659	-347028.080
466430	0.022694	-347045.647
466440	0.022837	-347055.313
466450	0.022981	-347030.956
466460	0.022902	-347036.102
466470	0.023155	-347030.010
466480	0.022848	-347036.371
466490	0.022919	-347027.960
466500	0.022601	-347039.073
466510	0.022582	-347036.949
466520	0.022870	-347027.774
466530	0.022767	-347028.413
466540	0.022804	-347029.734
466550	0.022457	-347037.452
466560	0.022639	-347034.645
466570	0.022460	-347038.192
466580	0.022417	-347038.190
466590	0.022425	-347057.946
466600	0.022361	-347039.703
466610	0.022166	-347032.250
466620	0.022428	-347037.160
466630	0.022583	-347042.248
466640	0.022545	-347024.769
466650	0.022980	-347029.403
466660	0.022676	-347035.012
466670	0.022472	-347043.566
466680	0.022590	-347030.738
466690	0.022859	-347025.563
466700	0.022888	-347045.093
466710	0.022808	-347039.170
466720	0.023054	-347024.821
466730	0.022972	-347029.797
466740	0.022960	-347026.951
466750	0.023130	-347030.348
466760	0.023076	-347023.890
466770	0.022990	-347028.958
466780	0.023067	-347020.398
466790	0.023262	-347044.310
466800	0.022989	-347034.058
466810	0.023193	-347035.692
466820	0.022896	-347039.105
466830	0.023240	-347047.116
466840	0.023481	-347029.587
466850	0.023236	-347036.835
466860	0.023375	-347036.620
466870	0.023432	-347045.930
466880	0.023237	-347032.839
466890	0.023047	-347036.274
466900	0.022665	-347037.526
466910	0.022868	-347057.878
466920	0.023204	-347037.695
466930	0.022945	-347032.735
466940	0.022943	-347031.496
466950	0.022772	-347042.532
466960	0.022965	-347047.337
466970	0.022790	-347031.988
466980	0.023247	-347025.208
466990	0.022911	-347045.200
467000	0.023050	-347026.767
467010	0.023263	-347041.085
467020	0.022990	-347033.934
467030	0.023074	-347038.593
467040	0.023043	-347018.090
467050	0.023172	-347034.343
467060	0.023036	-347029.824
467070	0.022685	-347045.149
467080	0.023018	-347040.807
467090	0.023036	-347047.312
467100	0.023042	-347059.460
467110	0.023341	-347044.860
467120	0.023012	-347029.877
467130	0.022951	-347031.216
467140	0.022873	-347022.361
467150	0.023044	-347035.439
467160	0.023228	-347056.849
467170	0.023313	-347024.285
467180	0.023134	-347030.974
467190	0.023133	-347039.926
467200	0.023158	-347037.546
